instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/berlin52.tsp;0.8;0.005;1;9671;7542;28.2286
instances/berlin52.tsp;0.8;0.005;2;10482;7542;38.9817
instances/berlin52.tsp;0.8;0.005;3;9515;7542;26.1602
instances/berlin52.tsp;0.8;0.005;4;10594;7542;40.4667
instances/berlin52.tsp;0.8;0.005;5;8766;7542;16.2291
instances/berlin52.tsp;0.8;0.005;6;10466;7542;38.7696
instances/berlin52.tsp;0.8;0.005;7;9863;7542;30.7743
instances/berlin52.tsp;0.8;0.005;8;10325;7542;36.9
instances/berlin52.tsp;0.8;0.005;9;10913;7542;44.6964
instances/berlin52.tsp;0.8;0.005;10;9069;7542;20.2466
instances/berlin52.tsp;0.8;0.005;11;10004;7542;32.6439
instances/berlin52.tsp;0.8;0.005;12;10152;7542;34.6062
instances/berlin52.tsp;0.8;0.005;13;10690;7542;41.7396
instances/berlin52.tsp;0.8;0.005;14;9305;7542;23.3758
instances/berlin52.tsp;0.8;0.005;15;11399;7542;51.1403
instances/berlin52.tsp;0.8;0.005;16;10938;7542;45.0278
instances/berlin52.tsp;0.8;0.005;17;10924;7542;44.8422
instances/berlin52.tsp;0.8;0.005;18;9690;7542;28.4805
instances/berlin52.tsp;0.8;0.005;19;9068;7542;20.2334
instances/berlin52.tsp;0.8;0.005;20;10585;7542;40.3474
instances/berlin52.tsp;0.8;0.005;21;10160;7542;34.7123
instances/berlin52.tsp;0.8;0.005;22;10366;7542;37.4436
instances/berlin52.tsp;0.8;0.005;23;10490;7542;39.0878
instances/berlin52.tsp;0.8;0.005;24;10450;7542;38.5574
instances/berlin52.tsp;0.8;0.005;25;10373;7542;37.5365
instances/berlin52.tsp;0.8;0.005;26;10056;7542;33.3333
instances/berlin52.tsp;0.8;0.005;27;11322;7542;50.1193
instances/berlin52.tsp;0.8;0.005;28;9952;7542;31.9544
instances/berlin52.tsp;0.8;0.005;29;10270;7542;36.1708
instances/berlin52.tsp;0.8;0.005;30;9526;7542;26.306
instances/berlin52.tsp;0.8;0.01;1;9199;7542;21.9703
instances/berlin52.tsp;0.8;0.01;2;10642;7542;41.1032
instances/berlin52.tsp;0.8;0.01;3;14670;7542;94.5107
instances/berlin52.tsp;0.8;0.01;4;9265;7542;22.8454
instances/berlin52.tsp;0.8;0.01;5;11612;7542;53.9645
instances/berlin52.tsp;0.8;0.01;6;10452;7542;38.5839
instances/berlin52.tsp;0.8;0.01;7;9890;7542;31.1323
instances/berlin52.tsp;0.8;0.01;8;7964;7542;5.5953
