instancia;cruzamento;mutacao;execucao;fitness;limite_otimo;erro_relativo_percentual
instances/dantzig42.tsp;0.8;0.001;14;983;699;40.6295
instances/dantzig42.tsp;0.8;0.001;15;1179;699;68.6695
instances/dantzig42.tsp;0.8;0.001;16;964;699;37.9113
instances/dantzig42.tsp;0.8;0.001;17;1269;699;81.5451
instances/dantzig42.tsp;0.8;0.001;18;1066;699;52.5036
instances/dantzig42.tsp;0.8;0.001;19;1021;699;46.0658
instances/dantzig42.tsp;0.8;0.001;20;1060;699;51.6452
instances/dantzig42.tsp;0.8;0.001;21;1090;699;55.9371
instances/dantzig42.tsp;0.8;0.001;22;1171;699;67.525
instances/dantzig42.tsp;0.8;0.001;23;951;699;36.0515
instances/dantzig42.tsp;0.8;0.001;24;1223;699;74.9642
instances/dantzig42.tsp;0.8;0.001;25;1329;699;90.1288
instances/dantzig42.tsp;0.8;0.001;26;1031;699;47.4964
instances/dantzig42.tsp;0.8;0.001;27;936;699;33.9056
instances/dantzig42.tsp;0.8;0.001;28;994;699;42.2031
instances/dantzig42.tsp;0.8;0.001;29;1179;699;68.6695
instances/dantzig42.tsp;0.8;0.001;30;1016;699;45.3505
instances/dantzig42.tsp;0.8;0.0025;1;1008;699;44.206
instances/dantzig42.tsp;0.8;0.0025;2;1037;699;48.3548
instances/dantzig42.tsp;0.8;0.0025;3;920;699;31.6166
instances/dantzig42.tsp;0.8;0.0025;4;1048;699;49.9285
instances/dantzig42.tsp;0.8;0.0025;5;988;699;41.3448
instances/dantzig42.tsp;0.8;0.0025;6;894;699;27.897
instances/dantzig42.tsp;0.8;0.0025;7;1009;699;44.3491
instances/dantzig42.tsp;0.8;0.0025;8;1240;699;77.3963
instances/dantzig42.tsp;0.8;0.0025;9;940;699;34.4778
instances/dantzig42.tsp;0.8;0.0025;10;865;699;23.7482
instances/dantzig42.tsp;0.8;0.0025;11;861;699;23.176
instances/dantzig42.tsp;0.8;0.0025;12;890;699;27.3247
instances/dantzig42.tsp;0.8;0.0025;13;850;699;21.6023
instances/dantzig42.tsp;0.8;0.0025;14;1192;699;70.5293
instances/dantzig42.tsp;0.8;0.0025;15;940;699;34.4778
instances/dantzig42.tsp;0.8;0.0025;16;1087;699;55.5079
instances/dantzig42.tsp;0.8;0.0025;17;1082;699;54.7926
instances/dantzig42.tsp;0.8;0.0025;18;1047;699;49.7854
instances/dantzig42.tsp;0.8;0.0025;19;892;699;27.6109
instances/dantzig42.tsp;0.8;0.0025;20;941;699;34.6209
instances/dantzig42.tsp;0.8;0.0025;21;985;699;40.9156
instances/dantzig42.tsp;0.8;0.0025;22;1103;699;57.7969
instances/dantzig42.tsp;0.8;0.0025;23;1023;699;46.3519
instances/dantzig42.tsp;0.8;0.0025;24;1035;699;48.0687
instances/dantzig42.tsp;0.8;0.0025;25;904;699;29.3276
instances/dantzig42.tsp;0.8;0.0025;26;1009;699;44.3491
instances/dantzig42.tsp;0.8;0.0025;27;1088;699;55.6509
instances/dantzig42.tsp;0.8;0.0025;28;1199;699;71.5308
instances/dantzig42.tsp;0.8;0.0025;29;1030;699;47.3534
instances/dantzig42.tsp;0.8;0.0025;30;869;699;24.3205
instances/dantzig42.tsp;0.8;0.004;1;931;699;33.1903
instances/dantzig42.tsp;0.8;0.004;2;1088;699;55.6509
instances/dantzig42.tsp;0.8;0.004;3;953;699;36.3376
instances/dantzig42.tsp;0.8;0.004;4;1022;699;46.2089
